"location" "miles" "latitude" "longitude"
"Franklin Ferguson Memorial Library<br/>410 B Street<br/>Cripple Creek, CO" 70.1526682097619 -105.1841043 38.7436196
"North Branch Library<br/>651 Center Circle<br/>Silverthorne, CO" 70.2218656589442 -106.0740283 39.637013
"South Branch Library<br/>504 Airport Road<br/>Breckenridge, CO" 70.2925448314114 -106.0480663 39.4918497
"Fountain Branch Library<br/>230 South Main Street<br/>Fountain, CO" 70.7032842212158 -104.6996681 38.6814166
"Wellington Public Library<br/>3800 Wilson Ave<br/>Wellington, CO" 70.864641553974 -105.0049853 40.7094622
"Summit County Library<br/>0037 County Road 1005<br/>Frisco, CO" 71.102704795048 -106.0817664 39.5713127
"East Morgan County Library District-Brush<br/>500 Clayton Street<br/>Brush, CO" 71.3862324531349 -103.6231866 40.2584001
"Victor Public Library<br/>124 South 3rd Street<br/>Victor, CO" 71.6996676718948 -105.1401623 38.7092298
"Park County Public Library<br/>418 Main Street<br/>Fairplay, CO" 74.195266656077 -106.0021995 39.2253248
"Hot Sulphur Springs Library<br/>105 Moffat<br/>Hot Sulphur Springs, CO" 75.7035947624961 -106.1005943 40.0718036
"Guffey Branch Library<br/>1625 B. County Rd 102<br/>Guffey, CO" 77.3568919018284 -105.5211203 38.7532638
"Hugo Public Library<br/>522 2nd Ave<br/>Hugo, CO" 79.0801612582229 -103.4718975 39.1368613
"Vail Public Library<br/>292 W Meadow Dr<br/>Vail, CO" 86.671098262529 -106.384018 39.643875
"Lake County Public Library<br/>1115 Harrison Ave<br/>Leadville, CO" 87.6909074041403 -106.2935048 39.2528134
"Red Feather Lakes Community Library<br/>71 Firehouse Lane<br/>Red Feather Lakes, CO" 87.8257101128712 -105.5897864 40.8020695
"Akron Public Library<br/>302 Main Ave<br/>Akron, CO" 87.8903551236354 -103.2127298 40.1613618
"Penrose Library District<br/>35 7th Avenue<br/>Penrose, CO" 89.2713729176861 -105.0505557 38.4321442
"Penrose Library District<br/>555 Fourth Avenue<br/>Penrose, CO" 89.3117910056531 -105.0208628 38.4276462
"Kremmling Library<br/>300 South 8th Street<br/>Kremmling, CO" 89.8639835712673 -106.3867159 40.0567279
"Canon City Public Library<br/>516 Macon Ave<br/>Canon City, CO" 91.011116414717 -105.240614 38.4413277
"John C. Fremont Library District (Florence)<br/>130 Church Ave<br/>Florence, CO" 92.7753650534439 -105.122184 38.391505
"Avon Branch Library<br/>0200 Benchmark Rd<br/>Avon, CO" 94.3020126685106 -106.5268362 39.6348902
"Flagler Community Library<br/>311 Main Ave<br/>Flagler, CO" 94.5959042443187 -103.0676298 39.2915578
"Northern Chaffee County Lib Dist-Buena Vista<br/>131 Linderman Avenue<br/>Buena Vista, CO" 94.7287519905392 -106.1333303 38.8413044
"White Branch<br/>298 S Joe Martinez Blvd<br/>Pueblo West, CO" 95.3323411079147 -104.7412671 38.3244312
"Barkman Branch Library<br/>1300 Jerry Murphy Road<br/>Pueblo, CO" 98.0852358175125 -104.5946971 38.2902588
"Laramie County Library System<br/>2800 Central Ave<br/>Cheyenne, WY" 99.7764393407381 -104.8220005 41.1441236
