"location" "miles" "latitude" "longitude"
"Gilpin County Library District<br/>15131 Highway 119<br/>Black Hawk, CO" 90.0570219331914 -105.465374 39.8717375
"George Reynolds Branch<br/>3595 Table Mesa Drive<br/>Boulder, CO" 91.0830507360621 -105.2526034 39.9844433
"Meadows Branch Library<br/>4800 Baseline Road<br/>Boulder, CO" 91.5431115011991 -105.2343462 39.9985008
"Dacono Public Library<br/>512 Cherry Street<br/>Dacono, CO" 91.8595823555027 -104.9365845 40.0852521
"Carbon Valley Branch Library<br/>320 Maple St. B<br/>Frederick, CO" 92.8154796945922 -104.932868 40.100232
"La Veta Regional Library District<br/>310 South Main Street<br/>La Veta, CO" 93.2707757907234 -105.0090832 37.5074576
"Boulder Public Library<br/>1001 Arapahoe Avenue<br/>Boulder, CO" 93.5962249286494 -105.281769 40.013952
"Carnegie Branch For Local History<br/>1125 Pine Street<br/>Boulder, CO" 93.9710502449844 -105.2815311 40.0200819
"South Branch Library<br/>504 Airport Road<br/>Breckenridge, CO" 95.3048465823153 -106.0480663 39.4918497
"Kiowa County Public Library District<br/>1305 Goff Street<br/>Eads, CO" 96.1950420013985 -102.7800284 38.4796659
"Nederland Community Library District<br/>20 Lakeview Drive<br/>Nederland, CO" 96.4098047362883 -105.5094579 39.9598444
"Aguilar Public Library<br/>146 W. Main Street<br/>Aguilar, CO" 96.9691787579734 -104.6576893 37.4009825
"Platteville Public Library<br/>504 Marion Avenue<br/>Platteville, CO" 99.4531541256804 -104.8254901 40.2155809
"Longmont Public Library<br/>409 4th Ave<br/>Longmont, CO" 99.6256882487489 -105.1005035 40.1652087
"Summit County Library<br/>0037 County Road 1005<br/>Frisco, CO" 99.6677706906465 -106.0817664 39.5713127
