"Library Name" "Address" "City" "State" "ZIP Code" "Latitude" "Longitude"
"Snoqualmie Library" "38580 Se River Street" "Snoqualmie" "WA" "98065" -121.8267231 47.5268566
"Soap Lake Community Library" "32 E Main" "Soap Lake" "WA" "98851" -119.4896579 47.3893675
"South Bend Timberland Library" "1st Pacific" "South Bend" "WA" "98586" -123.8019769 46.6628829
"Argonne Library" "4322 N. Argonne Road" "Spokane" "WA" "99212" -117.2819421 47.6964113
"East Side Branch Library" "524 S. Stone" "Spokane" "WA" "99202" -117.376977 47.650913
"Hillyard Branch Library" "4005 N. Cook" "Spokane" "WA" "99207" -117.3741318 47.6946806
"Indian Trail Branch Library" "4909 W. Barnes Road" "Spokane" "WA" "99208" -117.4826107 47.7404391
"Moran Prairie Library" "3022 E. 57th, Suite 19" "Spokane" "WA" "99223" -117.3659085 47.6019241
"North Spokane Library" "44 E. Hawthorne Road" "Spokane" "WA" "99218" -117.409031 47.7507792
"Shadle Branch Library" "2111 W. Wellesley" "Spokane" "WA" "99205" -117.442278 47.700308
"South Hill Branch Library" "3324 S. Perry" "Spokane" "WA" "99203" -117.3905983 47.62431
"Spokane County Library District" "4322 N Argonne Rd" "Spokane" "WA" "99212" -117.2819421 47.6964113
"Spokane Public Library" "906 W. Main Ave." "Spokane" "WA" "99201" -117.42554 47.6594332
"Valley Library" "12004 E. Main Avenue" "Spokane Valley" "WA" "99206" -117.2434249 47.658564
"Sprague Public Library" "119 West Second" "Sprague" "WA" "99032" -117.976962 47.299356
"St. John Branch Library" "19 East Front Street" "St. John" "WA" "99171" -117.582023 47.0918355
"Stanwood Library" "9701 271st St. Nw" "Stanwood" "WA" "98292" -122.3642801 48.242376
"Steilacoom Library" "2950 Steilacoom Boulevard Sw" "Steilacoom" "WA" "98388" -122.5784724 47.1766993
"Stevenson Community Library" "120 Nw Vancouver Avenue" "Stevenson" "WA" "98648" -121.8816318 45.6954398
"Sultan Library" "319 Main St., Suite 100" "Sultan" "WA" "98294" -121.8168755 47.8625176
"Sumas Library" "451 2nd Street" "Sumas" "WA" "98295" -122.2596341 48.998311
