"Library Name" "Address" "City" "State" "ZIP Code" "Latitude" "Longitude"
"Reedsport Branch Library" "395 Winchester Ave" "Reedsport" "OR" "" -124.096248 43.701987
"Richland" "37986 Hwy 86" "Richland" "OR" "" -117.231431 44.7844539
"Riddle Branch Library" "637 First St" "Riddle" "OR" "" -123.3581845 42.9522504
"Rockaway Branch Library" "120 N. Coral" "Rockaway" "OR" "" -123.9416271 45.6135371
"Rogue River Branch Library" "412 E Main St" "Rogue River" "OR" "" -123.1656409 42.4323158
"Douglas County Library System" "1409 Ne Diamond Lake Blvd" "Roseburg" "OR" "97470" -123.3406237 43.2127467
"Ruch Branch Library" "7388 Highway 238" "Ruch" "OR" "" -123.0368707 42.2392791
"Salem Public Library" "585 Liberty St Se" "Salem" "OR" "97301" -123.0422597 44.9352032
"West Salem Branch Library" "395 Glen Creek Road Nw" "Salem" "OR" "" -123.0486935 44.9505145
"Sandy Public Library" "38980 Proctor Blvd" "Sandy" "OR" "97055" -122.261856 45.396954
"Scappoose Public Library" "52469 Se 2nd St" "Scappoose" "OR" "97056" -122.876659 45.7566814
"Scio Public Library" "38957 Nw 1st" "Scio" "OR" "97374" -122.8497873 44.7049592
"Seaside Public Library" "60 N Roosevelt" "Seaside" "OR" "97138" -123.9203122 45.994288
"Shady Cove Branch Library" "22477 Hwy 62" "Shady Cove" "OR" "" -122.8081042 42.6236337
"Shawnee Public Library" "101 North Philadelphia" "Shawnee" "OR" "74801" NA NA
"Sheridan Public Library" "142 Nw Yamhill" "Sheridan" "OR" "97378" -123.3961644 45.1000108
"Sherwood Public Library" "22560 Sw Pine St" "Sherwood" "OR" "97140" -122.840105 45.3567048
"Siletz Public Library" "243 W. Buford Ave" "Siletz" "OR" "" -123.9198435 44.7220033
"Silver Falls Library District" "410 S Water St" "Silverton" "OR" "97381" -122.7815636 45.0029107
"Sisters Branch Library" "291 E. Main St." "Sisters" "OR" "" -121.547891 44.29191
"Spray Public-School Library" "303 Park Ave." "Spray" "OR" "97874" -119.7932155 44.8336668
"Springfield Public Library" "225 5th St" "Springfield" "OR" "97477" -123.0184315 44.0470477
"St. Helens Public Library" "375 S 18th St, Ste A" "St. Helens" "OR" "97051" -122.8147872 45.8549307
"Stanfield Public Library" "180 West Coe Ave" "Stanfield" "OR" "97875" -119.2186415 45.7805452
"Stayton Public Library" "515 N First Ave" "Stayton" "OR" "97383" -122.7950731 44.7987383
"Sunriver Branch Library" "56855 Venture Lane" "Sunriver" "OR" "" -121.4352461 43.865876
"C. Giles Hunt Memorial Library, Sutherlin Bra" "210 E. Central St" "Sutherlin" "OR" "" -123.310976 43.3902659
"Sweet Home Public Library" "1101 13th Ave" "Sweet Home" "OR" "97386" -122.7287595 44.3964525
"Talent Branch Library" "105 North I Street" "Talent" "OR" "" -122.7877438 42.244743
"Tecumseh Public Library" "114 North Broadway" "Tecumseh" "OR" "74873" NA NA
"The Dalles-Wasco County Library" "722 Court St" "The Dalles" "OR" "97058" -121.1855877 45.5992812
"Tigard Public Library" "13500 Sw Hall Blvd" "Tigard" "OR" "97223" -122.764864 45.4225981
"Tillamook County Library" "1716 Third St" "Tillamook" "OR" "97141" -123.8463775 45.4566413
"Toledo Public Library" "173 Nw 7th St" "Toledo" "OR" "97391" -123.9384755 44.6252824
"Tualatin Public Library" "18878 Sw Martinazzi Ave" "Tualatin" "OR" "97062" -122.7585245 45.3843112
"Ukiah Public Library" "201 Hill St" "Ukiah" "OR" "97880" -118.9334337 45.1355839
"Umatilla Public Library" "911 7th St" "Umatilla" "OR" "97882" -119.3421581 45.9168697
"Union Carnegie Public Library" "182 N Main St" "Union" "OR" "97883" -117.8654773 45.2099006
"Emma Humphrey Library" "150 A St E" "Vale" "OR" "97918" -117.239679 43.982113
"Fern Ridge Library District" "88026 Territorial Rd" "Veneta" "OR" "97487" -123.3520441 44.046653
