"Library Name" "Address" "City" "State" "ZIP Code" "Latitude" "Longitude"
"Grace Hall Memorial Library" "161 Main Rd." "Montgomery" "MA" "01085" -72.8171352 42.2138697
"Nahant Public Library" "15 Pleasant St." "Nahant" "MA" "01908" -70.912967 42.424098
"Nantucket Atheneum" "1 India Street" "Nantucket" "MA" "02554" -70.0985586 41.284438
"Morse Institute Library" "14 East Central Street" "Natick" "MA" "01760" -71.3458215 42.2845031
"Needham Free Public Library" "1139 Highland Ave." "Needham" "MA" "02494" -71.2354833 42.2876401
"Casa Da Saudade" "58 Crapo Street" "New Bedford" "MA" "" -70.9269798 41.6215855
"Francis J. Lawler Branch Library" "745 Rockdale Avenue" "New Bedford" "MA" "" -70.9491576 41.6333337
"Howland Green Library" "3 Rodney French Blvd." "New Bedford" "MA" "" -70.9197861 41.6159411
"New Bedford Free Public Library" "613 Pleasant Street" "New Bedford" "MA" "02740" -70.927439 41.6350108
"Wilks Library" "1911 Acushnet Avenue" "New Bedford" "MA" "" -70.9245417 41.6733503
"New Braintree Public Library" "45 Memorial Drive" "New Braintree" "MA" "01531" -72.1224213 42.31738
"New Salem Public Library" "24 South Main Street" "New Salem" "MA" "01355" -72.3312393 42.5000041
"Andrews Branch Library" "77 Purchase Street" "Newburyport" "MA" "" -70.8577169 42.804395
"Newburyport Public Library" "94 State St." "Newburyport" "MA" "01950" -70.8711658 42.808951
"Nonantum Branch Library" "144 Bridge Street" "Newton" "MA" "" -71.2018675 42.3607731
"Newton Free Library" "330 Homer Street" "Newton Centre" "MA" "02459" -71.2078584 42.3358737
"Newton Corner Branch Library" "126 Vernon Street" "Newton Corner" "MA" "" -71.1853999 42.3550144
"Norfolk Public Library" "139 Main St." "Norfolk" "MA" "02056" -71.3262403 42.1190676
"North Adams Public Library" "74 Church St." "North Adams" "MA" "01247" -73.1087185 42.6983166
"Stevens Memorial Library" "345 Main Street" "North Andover" "MA" "01845" -71.126422 42.696382
"Richards Memorial Library" "118 North Washington Street" "North Attleborough" "MA" "02760" -71.3324258 41.9852882
"Haston Free Public Library" "161 Main Street" "North Brookfield" "MA" "01535" -72.0849926 42.2680211
"Mackay Branch Library" "43 Newfield Street" "North Chelmsford" "MA" "" -71.3839928 42.6375116
"Ames Free Library Of Easton, Inc." "53 Main St." "North Easton" "MA" "02356" -71.1070271 42.0755864
"North Falmouth Branch Library" "6 Chester Street" "North Falmouth" "MA" "" -70.6204006 41.651315
"North Grafton Branch" "6 Prentice Street" "North Grafton" "MA" "" -71.711611 42.242505
"Moore-Leland Library" "172 Athol Road" "North Orange" "MA" "" -72.2413451 42.5960119
"Flint Memorial Library" "147 Park St." "North Reading" "MA" "01864" -71.0762676 42.5747042
"Truro Public Library" "5 Library Lane" "North Truro" "MA" "02652" -70.0971881 42.0393199
"North Branch Library" "220 North Street" "North Weymouth" "MA" "" -70.9434959 42.2422212
"Forbes Library" "20 West St." "Northampton" "MA" "01060" -72.6356875 42.3167111
"Northborough Free Library" "34 Main St." "Northborough" "MA" "01532" -71.6401554 42.3190271
"Dickinson Memorial Library" "115 Main Street" "Northfield" "MA" "01360" -72.4535751 42.6997779
"Field Library" "243 Millers Falls Road" "Northfield" "MA" "01360" -72.4697332 42.62179
"Norton Public Library" "68 E. Main Street" "Norton" "MA" "02766" -71.181287 41.9705541
"Norwell Public Library" "64 South St." "Norwell" "MA" "02061" -70.8348393 42.1533912
"Morrill Memorial Library" "33 Walpole St." "Norwood" "MA" "02062" -71.2038444 42.1913067
"Oak Bluffs Public Library" "56r School Street" "Oak Bluffs" "MA" "02557" -70.567197 41.455276
