"Library Name" "Address" "City" "State" "ZIP Code" "Latitude" "Longitude"
"Red Bank Public Library" "84 W. Front Street" "Red Bank" "NJ" "07701" -74.0690561 40.3515972
"Ridgefield Free Public Library" "527 Morse Avenue" "Ridgefield" "NJ" "07657" -74.0053251 40.832213
"Ridgefield Park Public Library" "107 Cedar Street" "Ridgefield Park" "NJ" "07660" -74.0221197 40.8543307
"Ridgewood Public Library" "125 N. Maple Avenue" "Ridgewood" "NJ" "07450" -74.112126 40.9815322
"Ringwood Public Library" "30 Cannici Drive" "Ringwood" "NJ" "07456" -74.2672877 41.0878776
"River Vale Public Library" "412 Rivervale Road" "River Vale" "NJ" "07675" -74.0105927 41.0081148
"Riverdale Public Library" "93 Newark Pompton Tpke" "Riverdale" "NJ" "07457" -74.3022195 40.9888841
"Riverside Public Library" "10 Zurbrugg Way" "Riverside" "NJ" "08075" -74.958883 40.03867
"Rockaway Borough Free Public Library" "82 E. Main Street" "Rockaway" "NJ" "07866" -74.508698 40.899067
"Rockaway Township Free Public Library" "61 Mount Hope Road" "Rockaway" "NJ" "07866" -74.5315772 40.9121059
"Florence Township Library" "1350 Hornberger Avenue" "Roebling" "NJ" "08554" -74.7775249 40.1160814
"Roseland Free Public Library" "20 Roseland Avenue" "Roseland" "NJ" "07068" -74.2914125 40.8231412
"Roselle Free Public Library" "104 W. Fourth Avenue" "Roselle" "NJ" "07203" -74.2632276 40.656548
"Roselle Park Veterans Memorial Library" "404 Chestnut Street" "Roselle Park" "NJ" "07204" -74.2654169 40.6655802
"Oceanic Free Library" "109 Avenue Of Two Rivers" "Rumson" "NJ" "07760" -73.9944231 40.3697588
"Runnemede Public Library" "p.o. box 119" "Runnemede" "NJ" "08078" -75.0679497 39.8523358
"Rutherford Free Public Library" "150 Park Avenue" "Rutherford" "NJ" "07070" -74.1070098 40.826404
"Saddle Brook Free Public Library" "340 Mayhill Street" "Saddle Brook" "NJ" "07663" -74.0889629 40.9050526
"Salem Free Public Library" "112 W. Broadway" "Salem" "NJ" "08079" -75.4700164 39.5727211
"Scotch Plains Public Library" "1927 Bartle Avenue" "Scotch Plains" "NJ" "07076" -74.3975457 40.6517169
"Sea Girt Library" "321 Baltimore Boulevard" "Sea Girt" "NJ" "08750" -74.0361492 40.1335296
"Secaucus Free Public Library" "1379 Paterson Plank Road" "Secaucus" "NJ" "07094" -74.0591595 40.794015
"Franklin Twp Public Library-Somerset" "485 Demott Lane" "Somerset" "NJ" "08873" -74.5251185 40.4975003
"Somerville Public Library" "35 West End Avenue" "Somerville" "NJ" "08876" -74.6189218 40.5703996
"Dowdell Library Of South Amboy" "100 Harold G. Hoffman Plaza" "South Amboy" "NJ" "08879" -74.2738711 40.4815601
"South Orange Public Library" "65 Scotland Road" "South Orange" "NJ" "07079" -74.2572559 40.7470652
"South Plainfield Free Public Library" "2484 Plainfield Avenue" "South Plainfield" "NJ" "07080" -74.4162563 40.5844297
"South River Public Library" "55 Appleby Avenue" "South River" "NJ" "08882" -74.3771338 40.4344448
"Sparta Public Library" "22 Woodport Road" "Sparta" "NJ" "07871" -74.63808 41.034984
"Spotswood Public Library" "548 Main Street" "Spotswood" "NJ" "08884" -74.3913357 40.3918518
"Spring Lake Public Library" "1501 Third Avenue" "Spring Lake" "NJ" "07762" -74.0273732 40.1554697
"Springfield Free Public Library" "66 Mountain Avenue" "Springfield" "NJ" "07081" -74.3132929 40.7094829
"Stratford Public Library" "303 Union Avenue" "Stratford" "NJ" "08084" -75.0075118 39.8327697
"Roxbury Township Public Library" "103 Main Street" "Succasunna" "NJ" "07876" -74.6385169 40.8692319
"Summit Free Public Library" "75 Maple Street" "Summit" "NJ" "07901" -74.3602671 40.715156
"Teaneck Public Library" "840 Teaneck Road" "Teaneck" "NJ" "07666" -74.0063986 40.8850219
"Tenafly Free Public Library" "100 Riveredge Road" "Tenafly" "NJ" "07670" -73.968741 40.9266003
"Tinton Falls Public Library" "664 Tinton Avenue" "Tinton Falls" "NJ" "07724" -74.0983938 40.3023826
"Ocean County Library" "101 Washington Street" "Toms River" "NJ" "08753" -74.1956919 39.9523675
"Dwight D. Eisenhower Library" "537 Totowa Road" "Totowa" "NJ" "07512" -74.218035 40.903454
"Trenton Free Public Library" "120 Academy Street" "Trenton" "NJ" "08608" -74.7632361 40.2223537
"Washington Twp Public Library-Bergen" "144 Woodfield Road" "Twp. Of Washington" "NJ" "07676" -74.0620244 40.9866106
"Union Free Public Library" "1980 Morris Avenue" "Union" "NJ" "07083" -74.268983 40.6954356
"Union Beach Memorial Library" "810 Union Avenue" "Union Beach" "NJ" "07735" -74.1653174 40.4430095
"Union City Public Library" "324 43rd Street" "Union City" "NJ" "07087" -74.0231736 40.7776788
"Upper Saddle River Public Library" "245 Lake Street" "Upper Saddle Rive" "NJ" "07458" -74.0940338 41.059564
"Verona Free Public Library" "17 Gould Street" "Verona" "NJ" "07044" -74.2463896 40.8329159
