"Library Name" "Address" "City" "State" "ZIP Code" "Latitude" "Longitude"
"Pratt Public Library" "4th Jackson St." "Pratt" "KS" "67124" -98.7409393 37.640791
"Prescott City Library" "174 W. 3rd" "Prescott" "KS" "66767" -94.69871 38.06541
"Pretty Prairie Public Library" "119 W. Main St." "Pretty Prairie" "KS" "67570" -98.0197066 37.7807252
"Protection Township Library" "404 North Broadway" "Protection" "KS" "67127" -99.4839427 37.2043039
"Jay Johnson Public Library" "411 Main Street" "Quinter" "KS" "67752" -100.2348172 39.0684664
"Randall Public Library" "107 Main St." "Randall" "KS" "66963" -98.043829 39.6406311
"Ransom Public Library" "411 S. Vermont" "Ransom" "KS" "67572" -99.9315353 38.6367439
"Rae Hobson Memorial Library" "401 Pawnee Ave." "Republic" "KS" "66964" -97.8218968 39.9238831
"Richmond Public Library" "107 E. Central" "Richmond" "KS" "66080" -95.2557999 38.4013
"Riley City Library" "206 S. Broadway St" "Riley" "KS" "66531" -96.8249799 39.2975597
"Johnson County Library, Cedar Roe" "5120 Cedar" "Roeland Park" "KS" "" -94.6422959 39.0355907
"Rose Hill Public Library" "306 N Rose Hill Rd" "Rose Hill" "KS" "67133" -97.1348311 37.561195
"Russell Public Library" "126 East 6th Street" "Russell" "KS" "67665" -98.8603895 38.8911297
"Mary Cotton Pubic Library" "915 Virginia" "Sabetha" "KS" "66534" -95.8013901 39.9023827
"Salina Public Library" "301 W. Elm Street" "Salina" "KS" "67401" -97.6112742 38.8446026
"Dudley Township Library" "105 Sequoyah Street" "Satanta" "KS" "67870" -100.9855731 37.4392245
"Savonburg Public Library" "101 S. Walnut St" "Savonburg" "KS" "66772" -95.1428599 37.747734
"Scandia City Library" "318 Fourth Street" "Scandia" "KS" "66966" -97.7853427 39.7962095
"Scott County Library" "110 W. 8th St." "Scott City" "KS" "67871" -100.907024 38.4794698
"Sedan Public Library" "115 N Chautauqua" "Sedan" "KS" "67361" -96.1868315 37.1270364
"Lillian Tear Library, Sedgwick" "112 W. 5th" "Sedgwick" "KS" "" -97.425547 37.917407
"Sedgwick-Lillian Tear" "501 Commercial" "Sedgwick" "KS" "67135" -97.4244915 37.9172804
"Selden Public Library" "109 S. Kansas Avenue" "Selden" "KS" "67757" -100.5677511 39.5406061
"Seneca Free Library" "606 Main Street" "Seneca" "KS" "66538" -96.0614116 39.8342479
"Sharon Wisner Library" "102 South Broadway" "Sharon" "KS" "67138" -98.4202273 37.2492722
"Wisner Library" "102 S. Boardway" "Sharon" "KS" "67138" -98.4202273 37.2492722
"Sharon Springs Public Library" "113 W.2nd" "Sharon Springs" "KS" "67758" -101.752971 38.8960929
"Johnson County Library, Shawnee" "13811 Johnson Drive" "Shawnee" "KS" "" -94.7454344 39.0216518
"Silver Lake Library" "203 Railroad" "Silver Lake" "KS" "66539" -95.8596155 39.1055255
"Smith Center Public Library" "117 W. Court" "Smith Center" "KS" "66967" -98.7860126 39.7767025
"Solomon Public Library" "108 N. Walnut" "Solomon" "KS" "67480" -97.37044 38.919018
"South Haven Township Library" "104 W. Baird" "South Haven" "KS" "67140" -97.4022971 37.0485781
"South Central Kansas Library System" "321 North Main Street" "South Hutchinson" "KS" "67650" -97.9409907 38.0324156
"Spearville Township Library" "414 N. Main Street" "Spearville" "KS" "67876" -99.7564258 37.8496077
"Johnson County Library, Spring Hill" "109 South Webster" "Spring Hill" "KS" "" -94.8258031 38.7429385
"Graves Memorial Public Library" "717 Central" "St Paul" "KS" "66771" -95.1723182 37.5192352
"St. Francis Public Library" "121 N. Scott" "St. Francis" "KS" "67756" -101.8014563 39.7752351
"Ida Long Goodman Memorial Library" "406 N. Monroe Ave" "St. John" "KS" "67576" -98.7591606 38.0025427
"Pottawatomie Wabaunsee Regional Library" "306 N. 5th Street" "St. Marys" "KS" "66536" -96.068406 39.19616
"St. Marys Library" "306 North 5th Street" "St. Marys" "KS" "" -96.068406 39.19616
"Nora E. Larabee Memorial Library" "108 North Union" "Stafford" "KS" "67578" -98.601732 37.96221
"Sterling Free Public Library" "138 N. Broadway" "Sterling" "KS" "67579" -98.2068512 38.2108156
"Stockton" "124 N. Cedar" "Stockton" "KS" "67669" -99.2751073 39.4369486
"Haskell Township Library" "700 West Chouteau" "Sublette" "KS" "67877" -100.8528738 37.4800561
"Summerfield Public Library" "300 Main St" "Summerfield" "KS" "66541" -96.3485594 39.9984975
"Sylvan Grove Public Library" "122 S Main" "Sylvan Grove" "KS" "67481" -98.3932416 39.0106798
"Sylvia Public Library" "121 S. Main" "Sylvia" "KS" "67581" -98.4086652 37.9591868
"Hamilton County Public Library" "102 W. Ave C" "Syracuse" "KS" "67878" -101.7532941 37.9829162
"Thayer Friday Reading Club City Library" "200 West Neosho Avenue" "Thayer" "KS" "66776" -95.4718511 37.4878869
"Tonganoxie Public Library" "303 Bury St." "Tonganoxie" "KS" "66086" -95.0876163 39.110196
"Kansas State Historical Society" "6425 Sw Sixth Avenue" "Topeka" "KS" "" -95.7747342 39.0562129
"Topeka And Shawnee County Public Library" "1515 Sw 10th Ave" "Topeka" "KS" "66604" -95.6965309 39.0507561
"Toronto Public Library" "107 W. Main St." "Toronto" "KS" "66777" -95.9501612 37.7982886
"Towanda Public Library" "620 Highland" "Towanda" "KS" "67144" -96.9995239 37.79937
"Greeley County Public Library" "517 Broadway" "Tribune" "KS" "67879" -101.7524437 38.4708805
"Turon Community Library" "501 E. Price" "Turon" "KS" "67583" -98.423712 37.8057233
"Udall Public Library" "109 E. First St" "Udall" "KS" "67146" -97.1169414 37.3874102
"Grant County Library" "215 E. Grant Ave." "Ulysses" "KS" "67880" -101.3557044 37.5806512
"Utica Library Association" "249 N Ohio" "Utica" "KS" "67584" -100.1669969 38.6420648
"Edna Buschow Memorial Library" "321 West 1st St." "Valley Center" "KS" "67147" -97.375518 37.833454
"Delaware Township Library" "421 Mary St. A" "Valley Falls" "KS" "66088" -95.458191 39.344829
"Vermillion Public Library" "102 Main" "Vermillion" "KS" "66544" -96.2657797 39.7165049
"Viola Township" "100 N. Grice" "Viola" "KS" "67149" -97.642232 37.482754
"Wakeeney Public Library" "610 Russell Ave." "Wakeeney" "KS" "67672" -99.882259 39.0255228
"Wakefield Public Library" "205 Third Street" "Wakefield" "KS" "67487" -97.0123127 39.2123455
"Walnut Public Library" "511 W. Robbins" "Walnut" "KS" "66780" -95.0808174 37.5989601
"Walton Community Library" "122 Main St" "Walton" "KS" "67151" -97.256587 38.1181425
"Wamego Public Library" "431 Lincoln Avenue" "Wamego" "KS" "66547" -96.3053668 39.20198
"Washington Library" "116 E. 2nd" "Washington" "KS" "66968" -97.0508889 39.8185802
"Bern Community Library" "405 Main St" "Washington Townsh" "KS" "66408" -95.4237244 39.6772793
"Waterville Public Library" "129 E Commercial" "Waterville" "KS" "66548" -96.7488227 39.6925317
"Wathena Branch Library" "206 St. Joseph" "Wathena" "KS" "" -94.9447453 39.759786
"Waverly Library" "608 Pearson" "Waverly" "KS" "" -95.600204 38.395329
"Weir Public Library" "612 South Jefferson" "Weir" "KS" "66781" -94.7705248 37.3051909
"Wellington Public" "121 West 7th" "Wellington" "KS" "67152" -97.3983098 37.2668173
"Wellsville City Library" "115 W. 6th St." "Wellsville" "KS" "66092" -95.0828 38.7188
"Westmoreland Mini Library" "315 Main Street" "Westmoreland" "KS" "" -96.4127826 39.3928481
"Wetmore Public Library" "333 2nd St." "Wetmore" "KS" "66550" -95.8110849 39.6318683
"White City Public Library" "111 E Mackenzie" "White City" "KS" "66872" -96.7354192 38.795689
"Whitewater Memorial Library" "118 East Topeka" "Whitewater" "KS" "67154" -97.1487971 37.9626565
"Alford Branch Library" "3447 S. Meridian" "Wichita" "KS" "" -97.3718844 37.6318739
"Comotara Branch Library" "2244 N. Rock Road" "Wichita" "KS" "" -97.244488 37.7236487
"Evergreen Branch Library" "2601 N. Arkansas" "Wichita" "KS" "" -97.3454962 37.7302855
"Ford Rockwell Branch Library" "5939 E 9th" "Wichita" "KS" "" -97.2673165 37.7006533
"Linwood Park Branch Library" "1901 S Kansas" "Wichita" "KS" "" -97.3139309 37.6590551
"Maya Angelou Branch Library" "3051 E. 21st" "Wichita" "KS" "" -97.3002715 37.7223191
"Orchard Park Branch Library" "4808 W 9th" "Wichita" "KS" "" -97.4001869 37.7026945
"Westlink Branch Library" "8515 Bekemeyer" "Wichita" "KS" "" -97.441561 37.6969683
"Wichita Public Library" "223 S. Main St" "Wichita" "KS" "67202" -97.338887 37.68436
"Williamsburg Community Library" "107 S. Louisa" "Williamsburg" "KS" "66095" -95.4653905 38.4786164
"Wilmore Branch Library" "po box 276" "Wilmore" "KS" "" -99.2101104 37.3358562
"Elm Creek Township Library" "213 North 5th St." "Wilsey" "KS" "66873" -96.6767446 38.6376335
"Lang Memorial" "2405 Ave. F" "Wilson" "KS" "67490" -98.4748673 38.8270334
"Winchester Public Library" "203 Fourth Street" "Winchester" "KS" "66097" -95.268209 39.323899
"Winfield Public Library" "605 College" "Winfield" "KS" "67156" -96.9789372 37.2433775
"Yates Center Public Library" "218 N Main" "Yates Center" "KS" "66783" -95.7324294 37.882616
"Zenda Public Library" "215 N. Main" "Zenda" "KS" "67159" -98.2819891 37.4439915
