"Library Name" "Address" "City" "State" "ZIP Code" "Latitude" "Longitude"
"Greenville Public Library" "312 S.W. Church Ave." "Greenville" "FL" "" -83.632844 30.464946
"Marion Baysinger Memorial Library" "243 South Lake Avenue" "Groveland" "FL" "" -81.8566552 28.5594448
"Gulf Breeze Library" "1060 Shoreline Dr." "Gulf Breeze" "FL" "" -87.1716968 30.3558338
"Gulfport Public Library" "5501 28th Avenue South" "Gulfport" "FL" "" -82.7078814 27.7425883
"Haines City Public Library" "111 North 6th Street" "Haines City" "FL" "33844" -81.6262872 28.1085877
"Hallandale Branch" "300 S. Federal Highway" "Hallandale" "FL" "" -80.1428406 25.9812254
"Hastings Branch Library" "6150 S. Main St." "Hastings" "FL" "" -81.50649 29.713473
"Havana Public Library" "116 East 7th Avenue" "Havana" "FL" "" -84.4145858 30.6258634
"Hawthorne Branch Library" "6640 Se 221 Street" "Hawthorne" "FL" "" -82.0868261 29.5927522
"Curtiss E-Library" "501 East 4th Avenue" "Hialeah" "FL" "" -80.2731913 25.8268739
"Hialeah Public Libraries" "190 West 49 Street" "Hialeah" "FL" "33012" -80.2864973 25.8664255
"North Hialeah E-Library" "7400 West 10th Avenue" "Hialeah" "FL" "" -80.3040682 25.890024
"West Hialeah E-Library" "7400 W. 24th Avenue" "Hialeah" "FL" "" -80.3325158 25.8900849
"Hialeah Gardens Branch Library" "11300 N.W. 87th Court" "Hialeah Gardens" "FL" "" -80.3409986 25.8766375
"High Springs Branch Library" "135 Northwest First Avenue" "High Springs" "FL" "" -82.5988871 29.8274562
"Highland Beach Library" "3614 South Ocean Blvd." "Highland Beach" "FL" "33487" -80.0662705 26.4101952
"Hillard Branch" "37177 Pecan Street" "Hilliard" "FL" "" -81.9193868 30.6906882
"Hobe Sound Branch Library" "10595 S.E. Federal Highway" "Hobe Sound" "FL" "" -80.1425956 27.0757017
"Centennial Park Branch Library" "5740 Moog Road East" "Holiday" "FL" "" -82.7194481 28.2098256
"South Holiday Branch Library" "4649 Mile Stretch Drive" "Holiday" "FL" "" -82.7367353 28.18927
"Holly Hill Public Library" "1066 Ridgewood Ave." "Holly Hill" "FL" "" -81.041406 29.244119
"Carver Ranches Branch" "4735 Sw 18th Street" "Hollywood" "FL" "" -80.1908959 25.9950168
"Hollywood Beach Reading Center" "1301 S Ocean Dr." "Hollywood" "FL" "" -80.1175068 26.00396
"Hollywood Branch" "2600 Hollywood Boulevard" "Hollywood" "FL" "" -80.1587804 26.0115215
"Stirling Road Branch" "3151 Stirling Road" "Hollywood" "FL" "" -80.1860939 26.0483385
"Island Branch Library" "5701 Marina Drive" "Holmes Beach" "FL" "" -82.7140361 27.5089595
"Homestead Branch Library" "700 North Homestead Blvd." "Homestead" "FL" "" -80.4669158 25.475473
"Homosassa Library" "4100 S Grandmarch Ave" "Homosassa" "FL" "" -82.5683387 28.8030904
"Jimmy Weaver Memorial Library (Hosford Branch)" "22149 Ne State Rd 20" "Hosford" "FL" "" -84.7994307 30.3905819
"Marianne Beck Memorial Library" "112 W. Central Ave." "Howey-In-The-Hills" "FL" "34737" -81.7735721 28.7138476
"Hudson Regional Library" "8012 Library Road" "Hudson" "FL" "" -82.6813555 28.3535363
"Immokalee Branch Library" "417 North First Street" "Immokalee" "FL" "" -81.4182462 26.4243074
"Indian Rocks Beach Library" "1507 Bay Palm Boulevard" "Indian Rocks Beach" "FL" "33785" -82.8457764 27.8978756
"Elisabeth Lahti Library" "15200 Sw Adams Ave" "Indiantown" "FL" "" -80.4670724 27.0213551
"Interlachen Public Library" "133 N. State Road 315" "Interlachen" "FL" "" -81.887118 29.632375
"Lakes Region Library" "1511 Druid Road" "Inverness" "FL" "34452" -82.3463536 28.8277674
"Argyle Branch" "7973 S Old Middleburg Rd" "Jacksonville" "FL" "" -81.8212098 30.201307
"Bartram Trail Branch Library" "60 Davis Pond Blvd." "Jacksonville" "FL" "" -81.6255495 30.1071919
"Bradham Brooks Northwest Regional Library" "1755 Edgewood Avenue West" "Jacksonville" "FL" "" -81.6863067 30.3872379
"Brentwood Branch" "3725 Pearl Street" "Jacksonville" "FL" "" -81.657202 30.361719
"Charles D. Webb-Wesconnett Regional Library" "6887 103rd Street" "Jacksonville" "FL" "" -81.756884 30.2491623
"Dallas James Graham Library" "2304 North Myrtle Avenue" "Jacksonville" "FL" "" -81.6760625 30.35166
"Highlands Regional Library" "1826 Dunn Avenue" "Jacksonville" "FL" "" -81.6760201 30.4342683
"Jacksonville Public Library" "303 North Laura Street" "Jacksonville" "FL" "32202" -81.6584145 30.3289632
"Mandarin Regional Library" "3330 Kori Road" "Jacksonville" "FL" "" -81.6208799 30.2052475
"Maxville Branch" "8375 Maxville Blvd" "Jacksonville" "FL" "" -82.0083159 30.202694
"Murray Hill Library" "918 Edgewood Avenue South" "Jacksonville" "FL" "" -81.7194175 30.3130503
"Pablo Creek Regional Library" "13295 Beach Blvd" "Jacksonville" "FL" "" -81.4732779 30.289039
"Raiford A. Brown Eastside Library" "1390 Harrison Street" "Jacksonville" "FL" "" -81.640558 30.339989
"Regency Square Regional Library" "9900 Regency Square Blvd." "Jacksonville" "FL" "" -81.5427005 30.3256904
"San Marco Library" "1513 Lasalle St" "Jacksonville" "FL" "" -81.6541008 30.3091446
"South Mandarin Regional Library" "12125 San Jose Blvd" "Jacksonville" "FL" "" -81.6321243 30.1501886
"Southeast Regional Library" "10599 Deerwood Park Blvd." "Jacksonville" "FL" "" -81.5395619 30.2489723
"Talking Books - Special Needs Library" "303 North Laura St" "Jacksonville" "FL" "" -81.6584145 30.3289632
"University Park Branch Library" "3435 University Blvd N" "Jacksonville" "FL" "" -81.6043762 30.3619392
"West Regional Library" "1425 Chaffee Rd S" "Jacksonville" "FL" "" -81.8477385 30.2943798
"Westbrook Library" "2809 Commonwealth Avenue" "Jacksonville" "FL" "" -81.7144038 30.3368597
"Willowbranch Library" "2875 Park Street" "Jacksonville" "FL" "" -81.6978929 30.3076252
"Jasper Public Library" "311 Hatley Street Ne" "Jasper" "FL" "" -82.944648 30.518669
"Jay Library" "5259 Brooker Lane" "Jay" "FL" "" -87.1603853 30.9519367
"Jennings Public Library" "1322 Plum Street" "Jennings" "FL" "" -83.100053 30.603556
"Hoke Branch Library" "1150 Nw Jack Williams Way" "Jensen Beach" "FL" "" -80.2683855 27.2460319
"Jupiter Branch Library" "705 Military Trail" "Jupiter" "FL" "" -80.1012266 26.9271698
"Kenansville Library Center" "1180 Canoe Creek Rd. South" "Kenansville" "FL" "" -80.997596 27.875866
"Key Largo Branch" "101485 Overseas Hwy." "Key Largo" "FL" "" -80.4197409 25.1127545
