"Library Name" "Address" "City" "State" "ZIP Code" "Latitude" "Longitude"
"Mid-Continent Public Library - Grandview" "12930 Booth Lane" "Grandview" "MO" "" -94.521759 38.8893739
"Worth County Library" "510 East Avenue" "Grant City" "MO" "64456" -94.4073635 40.4839318
"Dade County Library" "209 S. Main St." "Greenfield" "MO" "65661" -93.8403724 37.4130199
"Hamilton Public Library" "312 N Davis" "Hamilton" "MO" "64644" -93.9980961 39.7444406
"Hannibal Free Public Library" "200 South Fifth Street" "Hannibal" "MO" "63401" -91.3581608 39.7073702
"Hannibal Free Public Library" "200 S. Fifth St." "Hannibal" "MO" "" -91.3581608 39.7073702
"Cass County Public Library" "400 E. Mechanic" "Harrisonville" "MO" "64701" -94.3461724 38.6536215
"Harrisonville Branch" "400 E. Mechanic St." "Harrisonville" "MO" "" -94.3461724 38.6536215
"Hartville Branch" "125 Court Square" "Hartville" "MO" "" -92.5108845 37.2500747
"Conran Memorial Library" "302 East Main Street" "Hayti" "MO" "" -89.7491153 36.2320619
"Hayti Conran Memorial Library" "302 E. Main" "Hayti" "MO" "63851" -89.7491153 36.2320619
"Prairie Commons Branch" "915 Utz Ln." "Hazelwood" "MO" "" -90.3777065 38.782865
"Herculaneum Public Library" "1 Parkwood Ct." "Herculaneum" "MO" "" -90.3784506 38.2634611
"Hermann Branch" "113 East Fourth" "Hermann" "MO" "" -91.4372144 38.7043213
"Hickory County Library" "99 New Hermitage Dr." "Hermitage" "MO" "65668" -93.343294 37.949236
"Robertson Memorial Library" "19 West 20th St." "Higginsville" "MO" "64037" -93.7178405 39.0750294
"Jefferson County Library District" "5678 State Road Pp" "High Ridge" "MO" "63049" -90.5360771 38.455697
"Northwest Branch" "3033 High Ridge Blvd." "High Ridge" "MO" "" -90.536998 38.457695
"Holcomb Branch Library" "301 W. Main St." "Holcomb" "MO" "" -90.0300952 36.4409283
"Holden Public Library" "101 W. Third St." "Holden" "MO" "" -93.9910447 38.7169754
"Hornersville Branch" "403 North Main Street" "Hornersville" "MO" "" -90.1137374 36.0428394
"Texas County Library" "117 W. Walnut" "Houston" "MO" "65483" -91.9563799 37.327939
"Humansville Branch" "109 W. Main St." "Humansville" "MO" "" -93.5782223 37.7959945
"Huntsville Branch Library" "102 E. Library" "Huntsville" "MO" "" -92.5443394 39.4399359
